,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
betaTub56D,1.4054913258522563e-209,13.617505999999999,11.904002199358597,13.451130991331933,11.367243714008541,2.289264271548155e-205
dock,1.612210149573937e-209,10.355248,7.109291172646537,9.847735518921768,5.539863858623689,2.6259678916260286e-205
cpx,5.743907929657416e-208,8.401834,11.414198902723472,7.91571105338267,10.738615359546042,9.355677235825999e-204
Act42A,9.13684324109108e-206,12.651558999999999,10.99821646586842,12.571914833509503,10.054521938567953,1.488209027108915e-201
Ih,1.4113365877355237e-205,0.0,9.327815755830935,2.570962097410148,8.423686051399788,2.298785034103621e-201
chic,6.664961198554926e-204,11.174131,9.35366585840889,11.056121124947147,8.414265087196467,1.0855888800206265e-199
Hr46,2.340515697979738e-203,0.0,7.073845864449903,0.649946334133192,5.717825434403616,3.812231968869397e-199
Tob,6.865666220288604e-203,0.0,5.143473703713191,0.1294854616807611,4.288321812703642,1.1182797139606079e-198
Hsc70-4,5.1474528741729883e-200,12.5257145,11.010151021062367,12.334329550317122,9.838967223336132,8.3841712414529635e-196
pAbp,1.3553908874120696e-199,11.088704,9.268560868423108,10.890259303699791,8.747497904800085,2.207660677416779e-195
Idh,1.0019048312108222e-196,9.407168,0.0,8.347555813424952,2.577094998805568,1.6319025890761873e-192
mt:ATPase6,9.129203807092321e-196,9.491466500000001,12.051383717508841,9.393776610676532,11.748535519505083,1.4869647160991973e-191
alphaTub84B,9.362970960447526e-196,13.36098,12.091775217333778,13.254151814693442,11.511754930596323,1.5250407100376932e-191
arm,1.0030425167785676e-186,11.5547975,9.656393066026789,11.30918086155391,8.153826118527718,1.6337556513289307e-182
Ef1alpha100E,1.8894352926046144e-186,12.363467499999999,10.930719061206052,12.2184456781184,9.947420401973188,3.077512204594396e-182
sty,3.1117283835672528e-186,0.0,6.809951505456764,0.5890794024841438,5.616574037167927,5.0683831911543416e-182
Cyt-c-p,1.4158784287831375e-184,7.233983500000001,10.154328407937582,6.4592454277061275,9.51318491113737,2.3061827848019743e-180
mt:lrRNA,3.665193513710894e-184,4.565035,8.085276557569925,4.726712382346714,8.0059057754692,5.969867195132304e-180
mt:srRNA,2.718490360027106e-183,0.0,3.6392922537896175,0.28470127044397464,3.144672741342564,4.42787709841215e-179
CG6329,1.0727646908070429e-179,6.874677500000001,9.869210011640217,5.408822209852012,9.08789746208649,1.7473191283865115e-175
CG31808,1.1819296033177133e-177,0.0,7.694271443756452,0.6436351265433403,6.002081344982141,1.9251269378838914e-173
Gdi,2.5417970929469416e-174,10.181666,8.633502897282893,10.042158624630023,7.722919006151614,4.140079104991978e-170
CG32225,3.885547173661801e-172,0.0,7.575987238734998,0.5239918768498942,5.726517286062921,6.328779236460341e-168
Men,2.9214693699474075e-169,9.841653,4.664953307001143,8.812941062188163,4.181985401117343,4.758489309770337e-165
noe,8.705903962733913e-169,13.092373,14.799176164285885,13.081497721458787,14.773080926316819,1.4180176374500997e-164
Hsp67Ba,3.2361383040989e-167,9.2930595,7.9373460385385295,9.179095450634254,6.887719076432735,5.2710220697162886e-163
EF2,4.7125438937459885e-166,11.201822499999999,9.62315070710542,10.990826818710365,8.221692179029665,7.675791494133466e-162
CG8398,3.3738129520228204e-165,0.0,4.902892959528291,0.11143591660676534,4.137433386077985,5.49526653625477e-161
qkr58E-3,7.305433069972376e-165,9.210485,5.6101223615242395,8.639329416131076,4.352647553715187,1.1899089384371007e-160
mt:ATPase8,6.0757690404170654e-164,4.3088785,6.608332171678735,4.335636141860462,6.406294816617349,9.896212613031316e-160
SIFaR,4.495673357148861e-163,0.0,2.4329269631982706,0.04883810490486257,3.556862080611681,7.322552764124065e-159
Sh,9.886203120918694e-161,7.3910442,10.124884865977297,6.645624748128967,9.356072723288369,1.610264764335237e-156
Eip78C,1.706930693576332e-160,0.0,5.588044087743012,0.6485961752008458,4.572260287942908,2.7802487136971296e-156
kcc,1.4953115015126056e-159,0.0,5.229147283080559,0.7555290075052856,4.682578144677231,2.435563373663732e-155
Ca-alpha1D,1.8881705094282255e-159,0.0,5.28807002617452,0.8481371316279074,4.720131973676765,3.0754521257566936e-155
Nckx30C,1.9091237334375692e-158,0.0,7.866181103731182,1.493666398868923,6.49784277599855,3.109580737023113e-154
CG9636,7.559621015285767e-158,10.135308,7.496457673683584,9.68040158983085,5.818803314562675,1.2313110709697456e-153
Hr4,1.8147618322204662e-156,5.742672000000001,9.19350418127868,5.072338076310784,8.37115859512606,2.9558840723206954e-152
CG9098,6.479272438956697e-156,9.1662485,0.0,7.838789677378429,2.658133280724973,1.0553438948572667e-151
mt:ND2,1.6693664574258603e-153,0.0,4.060592639001654,0.6930517029175476,3.641788147951489,2.7190640858552412e-149
PPP4R2r,3.0531451320654164e-153,9.547334,7.248460914969562,9.0549211061945,5.660101454612346,4.97296279110815e-149
St3,7.338053388067312e-153,0.0,6.41264144038357,0.2946483557399576,4.722931021216649,1.1952221358484039e-148
Cct5,2.966024399288647e-152,9.3762295,6.467622990383373,8.542332024978867,4.676585602692141,4.8310605415613483e-148
Lis-1,3.168304464637029e-151,9.826169499999999,6.952410777434382,9.38587364973573,5.603185481589207,5.160534312000793e-147
Ef1gamma,4.20439400257033e-151,9.778158999999999,7.8628577119722625,9.366677187611,6.091319769014104,6.848116951386553e-147
Hsp67Bc,8.504376436333444e-151,11.577183,12.729697365137165,11.525603194503164,12.493340558752905,1.3851928339499915e-146
Hsp83,1.9628912448242008e-150,12.7965445,11.277725170837645,12.644484025158567,10.399257148906386,3.197157259569658e-146
eIF-4a,7.856124939972963e-150,11.213530500000001,10.225953652809581,11.10505645824525,9.198619353853202,1.2796056302227962e-145
CG6834,7.904997516445875e-148,0.0,2.4329600655727277,0.02992572733615222,2.8499400531669155,1.287565995478704e-143
hdc,2.1010823885866813e-145,7.024775,0.0,5.939886966522199,1.5253375881781295,3.422242994529986e-141
mt:ND4,2.612115630762385e-145,2.9255381,6.8042562531376465,2.7926016056871035,6.0754342909351085,4.2546139393857727e-141
Rm62,6.322667244822114e-144,10.138758,8.515102032063343,9.814225148837203,6.949119272938422,1.029836040836626e-139
CG17124,4.479831700080505e-143,9.699774,7.7206194630516825,9.272088986680775,6.6752169679940545,7.296749873091126e-139
mt:ND6,7.721198240605329e-143,0.92278035,5.284780637541807,1.078242491797041,4.5761829864889725,1.257628769429796e-138
Syx1A,1.549139183881244e-141,8.098225499999998,9.92985031112814,7.339319412526424,9.271265908245438,2.52323790270577e-137
CG12643,2.1105016815643472e-141,9.805602499999999,7.875822232670702,9.60554867053911,5.7528422276856235,3.437585138932009e-137
bol,3.2696148104103864e-141,4.64511295,8.890377824607643,4.104977424904861,7.841644633541479,5.325548603196437e-137
CR31451,3.4951070479924667e-141,7.8302882,10.475745824674904,7.210508479112044,9.519230845142342,5.6928303597701295e-137
Ten-a,6.5214929174333655e-139,7.41232165,9.434469247886364,6.948983941226212,8.955009822656791,1.0622207663915466e-134
Sap47,1.1954361778093948e-138,8.138538,9.925292389457981,7.0311603290063385,9.282373932850982,1.9471264464159423e-134
CG4300,4.56076592547537e-138,9.221494,4.212893592982663,8.051507199788588,4.005044281541152,7.428575539414283e-134
eag,4.312094691412408e-137,0.0,4.513692613798062,0.6662754907505282,4.01529711540372,7.0235398333725294e-133
dlg1,1.05176581816116e-136,6.1824747,8.560946972096355,5.734809101987318,7.956045629557911,1.7131161646208973e-132
Vha16-1,2.520573596774518e-135,7.77030755,9.914345511710067,6.5304623930972525,9.315639798364119,4.1055102744263347e-131
Calx,3.712447779811257e-135,0.0,5.350723918501403,0.6942032494714585,4.301366279501875,6.046834943756575e-131
CG13532,4.5779890476547953e-135,8.709291,2.2033550563223074,7.45927737663848,3.426038631523318,7.45662856082013e-131
mt:ND1,1.891266541659654e-134,3.92935545,7.188385309301241,3.5924550263530692,6.422340132742465,3.0804949430552446e-130
Tcp-1eta,3.914211575193215e-134,9.048117000000001,4.179004571775554,7.798453646828759,3.8726638521292043,6.3754678136747086e-130
yps,1.4335530054220285e-133,9.7998245,7.717904114104716,9.24358295974629,5.984306138022718,2.3349711352313998e-129
Slob,6.618133920492521e-133,0.0,5.6265819615874815,0.7732040413742073,4.659526299700286,1.0779616529698218e-128
Lar,2.071415244473061e-132,4.2947347,7.605599643709095,3.5947463593340445,6.703989071376539,3.373921150197722e-128
mt:ND3,3.9652666396581183e-131,0.0,2.7547686944240546,0.3700429965433404,2.554511389475235,6.458626302675143e-127
CG10077,4.848302496886164e-131,10.639106,9.230634764442145,10.453534346448203,7.892205480672107,7.896915106928184e-127
CG42784,7.921241935419789e-131,0.0,5.3461244579738345,0.671649063255814,4.499252056116124,1.2902118864411753e-126
nrv3,3.661569696548154e-130,11.331077,12.549129433187357,11.239327578435509,12.179441950536248,5.963964721737633e-126
sif,9.23272771634412e-128,6.745453299999999,9.365723063637411,5.7993534958773685,8.661180148264616,1.5038266904381304e-123
GEFmeso,2.9109847078206327e-127,0.0,5.6991384101459746,0.7697002378435522,4.679179738407267,4.741411892098246e-123
RNASEK,3.948256801960504e-127,6.791570200000001,8.656389365433489,6.3031326579281135,7.977417014948801,6.430920679033269e-123
DIP1,4.8144885916686835e-127,9.3720435,7.540401432294704,8.9188261485835,6.3536211705547245,7.841839018109952e-123
tsr,2.6307474434552293e-126,11.175574999999998,9.755825933591288,11.016026373255794,8.93961092782657,4.284961435899878e-122
Clic,7.077744892326974e-126,8.6464495,5.1229530328663175,7.72574010928118,4.1997874762662795,1.1528230880622175e-121
Tsp42Ej,2.2906403607981768e-125,9.341007999999999,10.766179662505088,8.95575373964058,9.810554181820462,3.7309950196680705e-121
Ank2,9.160735123976994e-125,10.5050885,9.020633898445103,10.296067204862595,7.881206536443577,1.4921005369933729e-120
Glut4EF,2.194035219352396e-123,0.0,7.117211118136019,2.1277368034672306,6.2866870100878725,3.573644565281183e-119
nAChRalpha5,1.0687882026269104e-122,5.773942,9.237591789542863,4.710661828076111,8.147639841940611,1.7408422244387118e-118
Rbp,1.4696698532504402e-122,0.0,7.296257669725015,1.9508355008773797,6.111667479530438,2.393798256974317e-118
CG1998,1.6171415735222857e-122,7.9606265,0.0,5.840716489164901,1.6112120602507336,2.634000194953099e-118
stai,5.842590398486163e-120,10.121642,8.897870627239678,9.962944672938669,8.122890276584723,9.516411241054261e-116
CG8500,6.910748559369095e-120,8.3607275,2.772258617356362,7.117333466712473,3.390212968339658,1.125622725350038e-115
Sra-1,5.945462380689641e-119,8.4710235,0.0,6.896798256384773,2.698553700764852,9.683969125667288e-115
Frq1,1.007750169982596e-118,5.3389831999999995,9.043454618420784,4.256958481067652,7.875029902433921,1.6414234768676523e-114
CG45002,9.148550300448962e-118,0.0,5.338548304693345,1.1019597693446086,4.687119033239445,1.4901158729371268e-113
mt:Cyt-b,2.233158944314832e-117,9.001676,11.020284195881562,8.839819947463011,10.364527186752266,3.637369288499999e-113
unc80,1.0806269058624068e-116,0.0,3.50247578667474,0.4263046687843551,3.548488207746942,1.7601251042686882e-112
gukh,2.605537720956013e-116,0.0,7.497683142855432,1.4879326999365754,5.780121858931021,4.243899839893153e-112
Uba1,5.920273560824068e-116,8.8901035,3.4911629463336875,7.630467606078225,3.916892577747886,9.642941575870242e-112
RpLP0,8.911755069494029e-116,10.4645315,9.45991342993935,10.351777737737859,7.781964870494769,1.4515466657191874e-111
Syt7,1.050376440752064e-115,0.0,6.109937205613357,1.3410643204545456,4.905006054655282,1.710853146696962e-111
futsch,5.13386830951632e-115,8.60390575,9.982893441281222,8.348699340591963,9.57500362487424,8.362044702540182e-111
CanB2,1.5527343262253157e-114,8.592985500000001,10.210438618839028,7.961995838794927,9.211175111021547,2.529093670555794e-110
uex,2.002520420250308e-114,0.0,7.493763979401366,2.2671790067547564,6.061405540190205,3.2617052605037016e-110
CG11000,2.333274242586878e-114,0.0,5.796210692628024,0.8908343892283301,4.54275551501168,3.800437086325507e-110
Nlp,2.9196691694653026e-114,8.988372,7.089325249783973,8.572072685264267,5.315086217802715,4.7555571432250846e-110
Vha100-1,9.895515518564824e-114,9.280911,5.648525267619866,8.400159639682869,4.886893330866854,1.6117815676638385e-109
Rab26,3.6417469537872957e-113,0.0,6.993282942312963,1.9631644933192394,5.714029256815151,5.931677438328747e-109
nAChRalpha6,4.277699511101774e-113,5.3789298,8.477356715419143,4.50212440088795,7.603613680842973,6.96751696368257e-109
Cngl,6.952427872478306e-113,5.4818859,8.390614888407121,4.5700605741014755,7.512207683531839,1.1324114518692666e-108
CG7414,1.576073721205225e-112,8.964143,1.8228260102635532,7.335742985422831,3.5251518194664477,2.5671088770990705e-108
CG42613,1.1668269808774866e-110,3.76117685,6.808675949825264,3.4672767059936573,6.116927604205023,1.9005277864532502e-106
RhoBTB,2.6611603256145908e-110,9.026518500000002,5.094388386570439,7.9617750507716725,4.322897174837229,4.3344979383610455e-106
pHCl,1.65321338686952e-109,0.0,6.85361251401034,1.454539161627907,5.362733227868349,2.6927539645330743e-105
Bsg,1.3714247190004299e-108,7.789087049999999,9.239422382778779,7.345105626765326,8.66444350083801,2.2337765823079e-104
Pp2A-29B,2.1732563016783094e-107,9.91513,8.090304145821882,9.147845184038058,6.167710786838654,3.5397998641736304e-103
Tret1-1,2.444810883522819e-105,0.0,1.698177694253412,0.5626112343128964,2.025440947903357,3.982107967081968e-101
side,4.56583961845475e-105,0.0,6.2367233127666495,1.4143577185940805,5.051518779554559,7.436839570539097e-101
pum,9.88103180346685e-105,6.42946975,8.723846585489898,6.274272268498944,8.018603680558156,1.6094224601486806e-100
brat,3.626692688018862e-104,9.354193500000001,7.323891997769077,8.81755458700846,6.034303995775739,5.907157050245122e-100
Sidpn,4.4104336803094416e-104,7.96873045,0.0,5.9226094917970435,1.9016682520701522,7.183714378488019e-100
tun,6.176667880989032e-104,0.0,5.635282076917893,1.375417299048626,4.655763297092457,1.0060556644554935e-99
CG4577,1.1961931112303883e-103,0.0,2.5688134602737622,0.4485407672938689,3.4173522024515064,1.9483593395720567e-99
orb2,2.1254421800825628e-103,0.0,7.011112084778395,2.263694941775897,5.928196136356675,3.461920222918478e-99
Tina-1,4.209637514907015e-102,7.71013065,9.503441769897666,7.045879054386882,8.29272895727669,6.856657584280547e-98
CG14509,5.647674834010651e-102,0.0,8.656913592975881,3.4552017876955565,7.332385655258094,9.198932769636549e-98
CG33143,1.3877534204071102e-101,0.0,7.244304287730446,2.144506247431288,5.858698270347708,2.260372771159101e-97
CG18853,1.41493715006721e-101,0.0,0.0,0.00176685411205074,2.322847771419495,2.3046496300294719e-97
Capr,3.255600539459638e-101,8.504071,3.3478503312953727,7.288932442336156,3.7596871556630465,5.302722158671859e-97
alphaTub84D,5.45880656326449e-101,9.8681845,8.047129680892612,9.183748689894282,6.061247681776879,8.891304130245201e-97
CG31038,1.4807430554963602e-100,7.04469035,0.0,5.017214737769554,1.1985987292935654,2.4118342887924715e-96
Sik2,2.2610009648877368e-100,8.258003500000001,0.0,6.710111177928126,3.0320200345197184,3.6827183716091455e-96
NaPi-III,2.9780649315774717e-100,8.7399685,5.744093756455943,7.681087122283307,4.5655628521913165,4.850672160553386e-96
Hrb98DE,1.3051485597849449e-99,9.8941485,8.474027015597645,9.456913610105703,6.517037545674675,2.125825974177718e-95
CG30172,1.7733770744363252e-99,8.885540500000001,9.986389028071752,8.673600472093026,9.53028643437835,2.8884765788418866e-95
sky,3.319171479117266e-99,0.0,4.519699037618405,0.9096604319450314,3.6651122728224417,5.4062665051862024e-95
rdgA,1.2472464463878163e-98,0.0,6.864354197862547,1.9361399034989428,5.497358279815518,2.031515011876475e-94
Pdp1,2.028311585863029e-98,5.452937350000001,7.769540389621488,4.6531087221458725,6.857317144788158,3.3037139110537017e-94
eff,8.321883995766058e-98,10.5465135,9.711593950129123,10.45351666067654,8.557406674645138,1.3554684652303756e-93
Drak,1.242057986559682e-97,0.0,3.0574967049054784,0.735892639122621,3.4534325300163844,2.0230640485084097e-93
RpL22,1.253626506107674e-96,9.202406,7.750838574493932,8.940768054439754,6.916337224766313,2.0419068531481796e-92
vap,1.9279525863356727e-96,7.9144627,1.2293296906524211,6.333115088202966,2.7708798708415516,3.1402491726235434e-92
Nrk,2.2257398986696724e-96,8.6604515,0.0,6.732452292790701,3.053690004859721,3.625285146953162e-92
Frq2,7.312355406845765e-96,0.0,4.1796094135884,1.0897537134143753,3.8903172209150445,1.1910364486670383e-91
T-cp1,3.4942700615434696e-95,8.836518000000002,5.560956920491479,7.471384795295982,4.277019618370533,5.691467076242003e-91
CG7990,5.174105634147355e-95,0.0,6.304738634342297,1.2566905456342496,4.723008016370856,8.427583256899212e-91
pxb,7.626821233630316e-95,8.253415,0.0,6.174289162991541,2.10542541389662,1.242256642533706e-90
Sam-S,8.85657561337546e-95,9.2083645,7.173422472893198,8.336296921035949,5.698004802184308,1.442559035906595e-90
CG13055,1.4395227579695362e-94,0.0,2.9788595415144687,0.6711337426321355,3.0753960151928608,2.3446946681807805e-90
Sema-2a,6.315309470242764e-94,9.0257435,6.947529951100893,8.100619119376328,5.84614894507143,1.0286376065131414e-89
Hsromega,1.0468466318916732e-93,10.432595,12.61333560767208,10.233309015285414,11.238807848294893,1.7051037940251574e-89
CG45186,3.1841646824087082e-93,9.4759615,6.21722843893615,8.460879903044392,5.097543818285191,5.186367434707304e-89
Hem,4.762693325633163e-93,8.40616,0.0,6.053904007885835,2.2333521902865234,7.757474888791297e-89
Rbp9,4.993401541973655e-93,8.046616499999999,9.863012444121363,7.043885003181811,8.950525368022074,8.13325243156669e-89
CG33543,8.35438643465295e-93,0.0,9.377620205530826,3.6247247551585633,7.951403917340047,1.3607624624762726e-88
Unc-76,1.2318849950334099e-92,9.1464535,6.7382796464936865,8.312821873319233,5.314123296827539,2.006494279910418e-88
jar,1.4284285868687385e-92,0.0,1.575407561268017,0.5106062124418603,2.728227984589099,2.3266244822918012e-88
Src42A,2.215254442647357e-92,8.360147,5.835873873022798,7.494737354767443,4.744154769900659,3.608206436184015e-88
CG13685,4.553424828871797e-92,0.0,5.135613368351093,1.239193304164905,4.333217078599128,7.416618361266384e-88
Sep1,7.843254550591871e-92,8.578786000000001,3.1082652239496187,7.2246045543023305,3.8396286521146656,1.277509301200404e-87
CG13298,1.0210496007099649e-91,8.8456325,7.283483366455058,8.512354169873149,5.682419178224507,1.663085589636391e-87
CG1764,1.379641261620997e-91,0.0,6.433148345838525,1.1083511382241011,4.632117045142576,2.2471596869282797e-87
TER94,1.5245795213795117e-91,9.3813485,7.333978410560213,8.467767300465107,5.562189204542087,2.483235124422949e-87
Fim,4.6112550124651303e-91,6.1701336,0.0,5.385944522579278,2.4159228113757454,7.510812164303204e-87
RpS2,5.031903144842161e-91,10.3176205,9.317450674815985,10.12302814587737,8.204209986284313,8.195963842318911e-87
gish,5.772735879315951e-91,4.5599805,8.440036798758854,4.001527087093023,7.064841659433737,9.40263220022982e-87
sun,6.566390698715829e-91,6.27549195,8.094543061236545,6.013549850211411,7.480109826356385,1.0695337170068342e-86
ox,7.019131906158156e-91,4.7364271,6.841134697081326,4.291259698128965,6.030142598924193,1.1432762048750405e-86
Rgk1,1.0418708896577427e-90,0.0,2.086931055322772,0.5825250065750527,2.742768920421579,1.6969993050745316e-86
Cip4,2.6716177489742414e-90,8.589047,4.739631988127213,7.193329685983087,4.196242229481465,4.351530989529244e-86
Oaz,1.038025898690784e-89,9.6663635,8.242702954341112,9.20158810113107,6.364808459247077,1.690736583787549e-85
Tsp66E,1.2435841120375602e-89,0.0,8.602996886749846,3.337247272610993,7.2101595453126395,2.025549801686778e-85
Pep,3.469690240939643e-89,9.3296755,7.8466388492492865,8.573811905687105,6.1966666186820465,5.651431464442491e-85
CR41583,5.924622605229208e-89,0.0,1.3876130112660987,0.38408556105708264,1.3939049108577541,9.650025299397334e-85
CG42541,1.4188349785150738e-88,3.40947535,8.277157691777923,3.568040365105708,6.805354528717299,2.3109984130053522e-84
CG44242,2.9356459013688963e-88,5.5871063,7.738143975638673,4.8839130862896365,6.68111327817792,4.781580044149658e-84
Non2,3.9916649533394435e-88,9.9772155,8.896709078011133,9.747048486257937,7.265071701300869,6.501623875999285e-84
lark,4.570813441717708e-88,9.823959,8.604664327147876,9.371108913298103,6.559190312644444,7.444940933869803e-84
brp,5.167997253051155e-88,8.8193845,10.15760941626908,8.26893727453489,9.703866392797508,8.41763392576972e-84
CG32581,9.589927403512757e-88,3.0847502,0.0,2.975179098625796,0.3951189052556583,1.562007375484158e-83
CG11267,2.5681849637660884e-87,7.19136325,8.91662217316211,6.571935484408034,7.843532698623706,4.183059668982205e-83
Rho1,2.7621450941539824e-87,9.7657435,8.637821483506013,9.333791277093022,6.919658265313859,4.4989819293580064e-83
Acn,4.140292694920231e-87,8.628555,5.711961941694169,7.448031768900633,4.400888683668648,6.743708741486072e-83
UQCR-6.4,4.662505575019927e-87,4.7148867,6.926893260022415,4.243167283393235,6.043996654686648,7.594289080592457e-83
bel,2.5987571249525e-86,3.7103156999999998,6.736066451400291,3.304243387906983,5.757557652282888,4.232855605122632e-82
U4-U6-60K,5.317144344984715e-86,8.90977925,5.952536906224054,7.487627215803382,4.424504509050212,8.660564709111104e-82
CG31221,8.981763222061615e-86,1.5828838,8.407699923428131,3.3858560371564472,7.043528186980835,1.462949593609396e-81
qvr,1.7918898830513683e-85,6.4303846,9.020068065058359,5.558017424365749,7.884518860596749,2.918630241514069e-81
PIP5K59B,2.0863884235952034e-85,8.9280375,5.2605743863414585,7.840154175021144,4.677897272456729,3.3983094643518674e-81
CG7781,4.4796636184784125e-85,8.893569,10.502685703292542,8.081847953572936,9.436429443535026,7.296476101777638e-81
AdSS,1.0228516168101267e-84,9.0948455,7.033639656418332,7.791925800676533,5.021086628123073,1.6660207134603344e-80
CR40712,1.344205047852427e-84,0.704731,0.0,0.8521458240591968,0.12437838109126415,2.189441181942033e-80
CG1518,3.17230758142737e-84,9.069856,4.51780609236814,7.432314683784355,4.191854604738941,5.1670545886289004e-80
Rdh,1.5249887075847362e-83,0.0,5.29093998428617,1.6712999019238899,4.20623976354756,2.4839016069140182e-79
CG30415,4.822655126650518e-83,7.4926412,8.940056636508709,7.133987770084561,7.998684772106635,7.855140670288365e-79
dpr8,2.0646330810723805e-82,0.0,6.5021738382138965,2.2650336445560235,5.378504269365538,3.3628743624506935e-78
wit,2.3252484114124724e-82,7.0008342,0.0,5.165536765993654,1.6117530010789172,3.787364612508635e-78
CG5525,3.978608015691445e-82,9.0424645,6.7882814643818135,7.707582605010579,4.745844845143276,6.480356735958226e-78
CG12769,5.700310718337802e-81,0.0,0.0,0.14675956649048624,1.9066013423592783,9.284666098028613e-77
HPS4,6.711638456012355e-81,6.600159649999999,0.0,5.310753270095141,2.2069777802650967,1.0931916717152924e-76
p130CAS,7.797250221229232e-81,8.394328999999999,0.0,6.743565172758989,3.4890675153240096,1.2700161160338173e-76
CG16779,8.676022352243013e-81,0.0,5.219326383268463,1.4926678060042293,4.260616699996584,1.413150520733342e-76
chm,9.301787262828113e-81,6.0515418500000004,0.0,4.668297856268498,1.5730450819282586,1.515075109369443e-76
CG10195,1.9369127715160664e-80,0.0,0.0,0.20350828432346724,0.9731958984989838,3.154843522245369e-76
snRNA:7SK,2.6864971584958123e-80,2.47925855,5.360023395906462,2.4717792908033847,4.962758190470841,4.3757665717579793e-76
IA-2,2.8695114870039785e-80,5.740819299999999,9.144448920377801,4.704197546839319,8.072137671498425,4.67386031003208e-76
Trxr-1,3.0323460424264474e-80,9.136535499999999,6.2936811987124095,7.4950632826532715,4.6662897517808535,4.939085233904197e-76
CG9135,4.8801305703592075e-80,8.527935,2.649328955465185,6.858552663953487,3.779925063884053,7.948756673001077e-76
glob1,1.0962092891475208e-79,8.704392000000002,1.610838423486258,7.418104338403804,3.8790005000695924,1.7855056901634818e-75
RpL7A,1.1622266514920954e-79,9.725848,8.684417096184706,9.423889412262161,7.4854161510452215,1.893034769950325e-75
CLIP-190,2.8063918164030416e-79,0.0,6.697300181582499,2.2721109030549704,5.418076207315425,4.571050990557274e-75
CG5890,5.229043241118701e-79,4.1773493,8.096458814560979,3.7121238764164914,6.526156700101061,8.51706563113414e-75
Pde9,7.140795681014135e-79,0.0,6.522696045127712,2.4155277131818216,5.363217286725894,1.1630928005235823e-74
CG11851,8.365614916025513e-79,7.07111,0.0,5.775659436627911,2.671797500661725,1.3625913575222356e-74
CG13759,8.913729903456606e-79,0.0,0.0,0.16099322737843555,2.36661736069015,1.451868326675012e-74
CG7946,1.3513981467622737e-78,8.049119000000001,2.6234196633175393,6.461771026342492,3.555105788988615,2.2011573014463915e-74
Droj2,1.9785431224776635e-78,9.8785855,8.933704590326967,9.4292409227907,7.207636882044059,3.2226510378916183e-74
cac,2.134220918997696e-78,6.9938784,8.87757703632141,5.91661723678647,8.020396614069883,3.4762190328634476e-74
CG32267,2.6537727093534384e-78,3.45053755,6.490998932706508,2.9938584552537013,5.254875934128451,4.32246498899488e-74
CG8223,4.1863323005047325e-78,5.06771,0.0,3.914271676458777,1.5540419103402745,6.818698051062108e-74
CG32432,6.235547793785975e-78,0.0,0.0,0.31924756818181826,2.4989331268302566,1.0156460246518597e-73
26-29-p,6.70557332738531e-78,8.761498,5.736088574216106,7.323334622727286,4.477112812567908,1.0922037835645194e-73
Flo1,9.658436481834582e-78,8.4327395,5.566419083099762,7.108365955581396,4.221675848170289,1.5731661341612167e-73
Eaat2,1.4060542525628979e-77,10.1737375,8.296928878667224,9.390682013794926,6.401226823071889,2.290181166574448e-73
